epoch,train_loss,val_loss
0,1.1582926594469536,0.6032381273806096
1,0.3843052761192527,0.8833385103940964
2,0.17472294087044932,0.5894834413379431
3,0.10853024399237769,0.7675610453821718
4,0.08031272708603213,0.7877406655997038
5,0.07551499403585372,0.7188303775340319
6,0.05098057532923644,0.7155993649363518
7,0.038402337197695625,0.741603101938963
8,0.02882934714618482,0.7757815547287464
9,0.024154563331931972,0.8163064830005169
10,0.020266455081269216,0.8580399306863546
11,0.01766501183501271,0.8876834738999605
12,0.015733274938672354,0.9109516443312168
13,0.014231650105289866,0.9331973364949226
14,0.013004223816096783,0.9515195728838444
15,0.011945328472458432,0.9663139007240534
16,0.011093005399848,0.980646731108427
17,0.010341216273088916,0.9936635191738605
18,0.009666861636501751,1.0055487412959336
19,0.009092177469372464,1.0180283391475677
20,0.00856464487861432,1.0274380531162024
21,0.008101997199651014,1.0375236703455448
22,0.007685337006225826,1.0449526029080152
23,0.007312311911197941,1.0551213380694389
24,0.006965805642734589,1.0618509637564422
25,0.006650563054294748,1.070091296210885
26,0.006364924774135343,1.0764035449177027
27,0.0060924900858328815,1.083573402799666
28,0.005854749704519527,1.0899480443820357
29,0.005627268557681849,1.0956781599670649
30,0.005414322242541818,1.1013707293942572
31,0.005219031315804882,1.1080249358341099
32,0.00503602759961627,1.11392133962363
33,0.004864225736663245,1.1196698058769108
34,0.004703737465602359,1.125285271629691
35,0.00455312890838386,1.1307278707623483
36,0.004412315099647171,1.13610088378191
37,0.004276674735453425,1.1410983446612954
38,0.004149593562155106,1.145925364010036
39,0.0040309062900476195,1.1515423620119691
40,0.003919111531334773,1.155480873286724
41,0.0038090638769567725,1.1599458420649171
42,0.0037080615326655253,1.1657077676057817
43,0.0036117155873550896,1.169164815172553
44,0.0035173225597563114,1.173732712715864
45,0.0034319296664152847,1.177914959564805
46,0.003346681289606545,1.1819194389134646
47,0.0032652554873145367,1.1855003342032433
48,0.00318895832470587,1.1902322790771722
49,0.003118679694982878,1.1936826002970338
50,0.0030449988737114167,1.198147197663784
51,0.0029793962826239364,1.201601560600102
52,0.0029148683564639405,1.2048206204921008
53,0.002853758122914573,1.209241840466857
54,0.0027929746231696966,1.2122882563993336
55,0.0027358443158763375,1.215877951234579
56,0.0026816580172752936,1.2191592586785556
57,0.002627105185868994,1.2223965234681964
58,0.0025770615743981166,1.225791534408927
59,0.0025283017537766025,1.2291890284046532
60,0.0024806648179772866,1.232869628071785
61,0.002434688372399355,1.2354327593371273
62,0.00239104012185574,1.2388792470097543
63,0.002348648589750547,1.2418160674162209
64,0.0023064987720591884,1.2448647095635534
65,0.002267598962683106,1.2477326422557236
66,0.002227543089004082,1.2507867357879876
67,0.0021909483988060835,1.2539694273099302
68,0.002154516121907311,1.2568521311506629
69,0.002119393349161737,1.2591856096684932
70,0.0020852469751147917,1.2620059958100318
71,0.002051626367752917,1.264421846419573
72,0.002020731468631498,1.2673082892410457
73,0.001988618932642114,1.2696287986263632
74,0.0019587268055813235,1.2723431375436485
75,0.001929381689052298,1.2750673535466195
76,0.0019002594995094044,1.2772718471474946
77,0.0018730882380344864,1.2798169078677892
78,0.0018462167783199173,1.2818409839458764
79,0.0018196415610647087,1.284642816595733
80,0.0017937888200818138,1.287111443001777
81,0.0017691119596290816,1.289420206528157
82,0.001744185415047564,1.2914495618641377
83,0.0017210661943859319,1.293878539931029
84,0.0016984616670285186,1.2960991167277098
85,0.0016747999963635783,1.2984701595455408
86,0.0016536616032907482,1.3004396971315146
87,0.0016325494326299066,1.3027366567403078
88,0.0016103934429242816,1.3048925430886447
89,0.0015912200446779792,1.3072103781439364
90,0.0015705317945629536,1.3091513109393418
91,0.0015515334047510791,1.3111957452818752
92,0.0015317379367765058,1.3133627658709883
93,0.001513976123602838,1.315096692070365
94,0.0014955560491825832,1.3176285857520997
95,0.001477233848019846,1.318895288798958
96,0.0014608857212432228,1.3211318561248482
97,0.0014428332518746088,1.323298462908715
98,0.0014267820652137603,1.324799616150558
99,0.00141013399436045,1.3271543014608325
100,0.001394153408300684,1.328639688193798
101,0.0013785698647726702,1.3307310950942337
102,0.0013634641214750672,1.3326651955023407
103,0.0013483200193289222,1.3344146822392942
104,0.001333396010374891,1.3360302818380296
105,0.001319254937628507,1.3378715992718935
106,0.0013053879697704643,1.3398632074333727
107,0.0012912624540658553,1.341478369086981
108,0.0012777472941458902,1.3434299232065678
109,0.0012642951374739837,1.3450526823848485
110,0.0012516627591170157,1.3467979966290295
111,0.0012386170175242902,1.3485770404338837
112,0.0012259635549043105,1.350679685138166
113,0.0012138678901717423,1.3517267061024905
114,0.0012017829980340265,1.3538220471702516
115,0.001189957710114446,1.3551082075200975
116,0.0011781795105215108,1.3570296613685786
117,0.0011670206914072116,1.358840422667563
118,0.0011556368111187156,1.3600713164918126
119,0.0011445963649417865,1.3616712862625717
120,0.001133684697505265,1.3632496210932732
121,0.0011232017765588095,1.3651932108961047
122,0.0011127074772679206,1.3663722344115377
123,0.0011023239485482778,1.3682293956540525
124,0.0010924516763743102,1.3696183339878916
125,0.001082248278920267,1.3712281840853393
126,0.0010724249669087774,1.3726238845847547
127,0.0010633581461670081,1.3745107856951655
128,0.0010535915754846872,1.3757064503617584
129,0.001044253644067794,1.377148786522448
130,0.001035062199609987,1.3787036035209894
131,0.0010262751694474566,1.3800592854991556
132,0.001017233542596663,1.3818089937232434
133,0.0010087703219302997,1.3830227485857904
134,0.001000120388076565,1.384660754147917
135,0.0009915223356300707,1.3858261987194418
136,0.0009835182149386542,1.3875683848187328
137,0.0009751993740583508,1.3889983043260872
138,0.00096701487116783,1.390275001078844
139,0.0009593761386238395,1.3916842110268772
140,0.0009514623300426385,1.3929109448194503
141,0.0009438153105658706,1.3944010971859098
142,0.0009362238654799974,1.3957980036549271
143,0.0009286684147305073,1.3970730195753276
144,0.0009214577599847467,1.398328560721129
145,0.000914129873895884,1.3998250094801188
146,0.0009070069885046253,1.4010833475366236
147,0.000900260958448498,1.4025153153389693
148,0.0008930649021283933,1.403596212323755
149,0.0008862809350203866,1.405045522134751
150,0.0008796169776268945,1.4061695604212583
151,0.0008730627317872772,1.4074660617299377
152,0.0008664069325177436,1.4088053932972253
153,0.0008600781117198302,1.4099779867753386
154,0.000853519419260528,1.4113101770356298
155,0.000847371887893563,1.4124296008236705
156,0.0008413409559405965,1.4136727611906827
157,0.0008350841235369444,1.4150780426710845
158,0.000829144510770279,1.416059249918908
159,0.000823142136916135,1.417549412548542
